article_id	num_refs	ref_id	ref_text
acm76897	36	acm69229	Barton P. Miller , Jong-Deok Choi, A mechanism for efficient debugging of parallel programs, Proceedings of the 1988 ACM SIGPLAN and SIGOPS workshop on Parallel and distributed debugging, p.141-150, May 05-06, 1988, Madison, Wisconsin, United States 
acm76897	36	acm64731	Charles E. McDowell, A practical algorithm for static analysis of parallel programs, Journal of Parallel and Distributed Computing, v.6 n.3, p.515-536, June 1989 
acm76897	36	acm5356	B. P. Miller , C. Macrander , S. Sechrest, A distributed programs monitor for Berkeley UNIX, Software-Practice &amp; Experience, v.16 n.2, p.183-200, Feb. 1986 
acm76897	36	acm356702	James L. Peterson, Petri Nets, ACM Computing Surveys (CSUR), v.9 n.3, p.223-252, Sept. 1977 
acm76897	36	acm69227	Douglas Z. Pan , Mark A. Linton, Supporting reverse execution for parallel programs, ACM SIGPLAN Notices, v.24 n.1, p.124-129, Jan. 1989 
acm76897	36	acm69236	Robert Rubin , Larry Rudolph , Dror Zernik, Debugging parallel programs in parallel, ACM SIGPLAN Notices, v.24 n.1, p.216-225, Jan. 1989 
acm76897	36	acm69235	David Socha , Mary L. Bailey , David Notkin, Voyeur: graphical views of parallel programs, ACM SIGPLAN Notices, v.24 n.1, p.206-215, Jan. 1989 
acm76897	36	acm24053	Robert W. Scheifler , Jim Gettys, The X window system, ACM Transactions on Graphics (TOG), v.5 n.2, p.79-109, April 1986 
acm76897	36	acm808257	Richard Snodgrass, Monitoring in a software development environment: A relational approach, Proceedings of the first ACM SIGSOFT/SIGPLAN software engineering symposium on Practical software development environments, p.124-131, April 1984 
acm76897	36	acm69237	Janice M. Stone, A graphical representation of concurrent processes, ACM SIGPLAN Notices, v.24 n.1, p.226-235, Jan. 1989 
acm76897	36	acm62795	A. S. Tanenbaum, Computer networks, Prentice-Hall, Inc., Upper Saddle River, NJ, 1988 
acm769924	12	acm721216	Ankerst, M., Berchtold, S., Keim, D.A. Similarity clustering of dimensions for an enhanced visualization of multidimensional data IEEE Symposium on Information Visualization, 1998. Proceedings., 19-20 Oct. 1998 Pages:52 - 60, 153
acm769924	12	acm857641	Brodbeck, D., Chalmers, M., Lunzer, A., P. Cotture. Domesticating Bead: Adapting an Information Visualization System to a Financial Institution. Proc. of IEEE Symposium on Information Visualization, Info- Vis'97, pp. 73-80, 1997.
acm769924	12	acm319355	Fua, Y., Ward, M.O., Rundensteiner, E.A. Hierarchical Parallel Coordinates for Exploration of Large Datasets. Proc. of Visualization '99, pp. 43-50, 1999.
acm769924	12	acm857662	Ying-Huey Fua , Matthew O. Ward , Elke A. Rundensteiner, Navigating Hierarchies with Structure-Based Brushes, Proceedings of the 1999 IEEE Symposium on Information Visualization, p.58, October 24-29, 1999 
acm769924	12	acm721212	B. Hetzler and P. Whitney and L. Martucci and J. Thomas. Multi-faceted Insight through Interoperable Visual Information Analysis Paradigms. InfoVis'98, pp. 137-144, 1998.
acm769924	12	acm949588	Alfred Inselberg , Bernard Dimsdale, Parallel coordinates: a tool for visualizing multi-dimensional geometry, Proceedings of the 1st conference on Visualization '90, October 23-26, 1990, San Francisco, California 
acm769924	12	acm833846	D.A. Keim and H.P. Kriegel and M. Ankerst. Recursive pattern: a technique for visualizing very large amounts of data. Proc. of Visualization '95, pp. 279-286, 1995.
acm769924	12	acm182462	W. Ribarsky and E. Ayers and J. Eble and S. Mukherjea. Glyphmaker: Creating customized visualization of complex data. IEEE Computer, 27(7):57-64, 1994.
acm769924	12	acm951146	M.O. Ward. XmdvTool: Integrating multiple methods for visualizing multivariate data, Proc. of Visualization' 94, pp. 326-333 (October 1994).
acm769924	12	acm320410	J. A. Wise. The ecological approach to text visualization. JASIS, 50(13):1224-1233, 1999.
acm769924	12	acm857579	J. A. Wise and J. J. Thomas and K. Pennock and D. Lantrip and M. Pottier and A. Schur and V. Crow. Visualizing the Non-Visual: Spatial analysis and interaction with information from text documents. Proc. of Information Visualization '95, pp. 51-58, 1995.
acm769924	12	acm857749	J. Yang and M. O.Ward and E. A. Rundensteiner, InterRing: An Interactive Tool for Visually Navigating and Manipulating Hierarchical Structures, InfoVis'02. pp. 77-84, 2002.
acm775064	14	acm721218	Barry G. Becker, Visualizing Decision Table Classifiers, Proceedings of the 1998 IEEE Symposium on Information Visualization, p.102-105, October 19-20, 1998, North Carolina 
acm775064	14	acm604454	Stephen G. Eick, Visualizing multi-dimensional data, ACM SIGGRAPH Computer Graphics, v.34 n.1, February 2000 
acm775064	14	acm857662	Ying-Huey Fua , Matthew O. Ward , Elke A. Rundensteiner, Navigating Hierarchies with Structure-Based Brushes, Proceedings of the 1999 IEEE Symposium on Information Visualization, p.58, October 24-29, 1999 
acm775064	14	acm655593	Jim Gray , Adam Bosworth , Andrew Layman , Hamid Pirahesh, Data Cube: A Relational Aggregation Operator Generalizing Group-By, Cross-Tab, and Sub-Total, Proceedings of the Twelfth International Conference on Data Engineering, p.152-159, February 26-March 01, 1996 
acm775064	14	acm671666	H. V. Jagadish , Laks V. S. Lakshmanan , Divesh Srivastava, What can Hierarchies do for Data Warehouses?, Proceedings of the 25th International Conference on Very Large Data Bases, p.530-541, September 07-10, 1999 
acm775064	14	acm617913	Daniel A. Keim , Hans-Peter Krigel, VisDB: Database Exploration Using Multidimensional Visualization, IEEE Computer Graphics and Applications, v.14 n.5, p.40-49, September 1994 
acm775064	14	acm253335	Livny, M., R. Ramakrishnan, K. Beyer, G, Chen, D. Donjerkovic, S. Lawande, J Myllymaki and K. Wenger, Â“DEVise: Integrated Querying and Visual Exploration of Large Data sets,Â” ACM SIGMOD 1997, Tucson, Arizona, May 1997, pp. 301-312.
acm775064	14	acm191719	Steven F. Roth , John Kolojejchick , Joe Mattis , Jade Goldstein, Interactive graphic design using automatic presentation knowledge, Proceedings of the SIGCHI conference on Human factors in computing systems: celebrating interdependence, p.112-117, April 24-28, 1994, Boston, Massachusetts, United States 
acm775064	14	acm857618	S. F. Roth , P. Lucas , J. A. Senn , C. C. Gomberg , M. B. Burks , P. J. Stroffolino , A. J. Kolojechick , C. Dunmire, Visage: a user interface environment for exploring information, Proceedings of the 1996 IEEE Symposium on Information Visualization (INFOVIS '96), p.3, October 28-29, 1996 
acm775064	14	acm166125	Ken Perlin , David Fox, Pad: an alternative approach to the computer interface, Proceedings of the 20th annual conference on Computer graphics and interactive techniques, p.57-64, September 1993 
acm775064	14	acm614512	Chris Stolte , Diane Tang , Pat Hanrahan, Polaris: A System for Query, Analysis, and Visualization of Multidimensional Relational Databases, IEEE Transactions on Visualization and Computer Graphics, v.8 n.1, p.52-65, January 2002 
acm775064	14	acm345912	Diane Tang , Mary Baker, Analysis of a local-area wireless network, Proceedings of the 6th annual international conference on Mobile computing and networking, p.1-10, August 06-11, 2000, Boston, Massachusetts, United States 
acm775064	14	acm383805	Kurt Thearling , Barry Becker , Dennis DeCoste , William D. Mawby , Michel Pilote , Dan Sommerfield, Visualizing data mining models, Information visualization in data mining and knowledge discovery, Morgan Kaufmann Publishers Inc., San Francisco, CA, 2001 
acm775064	14	acm265916	Erik Thomsen, OLAP solutions: building multidimensional information systems, John Wiley &amp; Sons, Inc., New York, NY, 1997 
acm776774	16	id6160	J. Bertin, Semiology of Graphics: Diagrams, Networks, Maps. Univ. of Wisconsin Press, 1983.
acm776774	16	acm300679	Stuart K. Card , Jock D. Mackinlay , Ben Shneiderman, Readings in information visualization: using vision to think, Morgan Kaufmann Publishers Inc., San Francisco, CA, 1999 
acm776774	16	id11912	W.S. Cleveland and R. McGill, Â“Graphical Perception: Theory, Experimentation, and Application to the Development of Graphical Methods,Â” J. Am. Statistical Assoc., vol. 79, no. 387, pp. 531-554, Sept. 1984.
acm776774	16	acm234538	R. Davidson and D. Harel, Â“Drawing Graphs Nicely Using Simulated Annealing,Â” ACM Trans. Graphics, vol. 15, no. 4, pp. 301-331, 1996.
acm776774	16	acm551884	G. Di Battista, P. Eades, R. Tamassia, and I.G. Tollis, Graph Drawing: Algorithms for the Visualization of Graphs. Prentice Hall, 1999.
acm776774	16	id2761	P. Eades, Â“A Heuristic for Graph Drawing,Â” Congressus Numerantium, vol. 42, pp. 149-160, 1984.
acm776774	16	id12776	L.C. Freeman, Â“A Set of Measures of Centrality Based on Betweenness,Â” Sociometry, vol. 40, pp. 35-41, 1977.
acm776774	16	id4923	A. Frick, A. Ludwig, and H. Mehldau, Â“A Fast Adaptive Layout Algorithm for Undirected Graphs,Â” Proc. DIMACS IntÂ’l Workshop Graph Drawing (GD Â’94), R. Tamassia and I.G. Tollis, eds., pp. 388-403, 1995.
acm776774	16	acm137557	T.M.J. Fruchterman and E.M. Reingold, Â“Graph-Drawing by Force-Directed Placement,Â” SoftwareÂ—Practice and Experience, vol. 21, no. 11, pp. 1129-1164, 1991.
acm776774	16	acm614447	I. Herman, G. Melancon, and M.S. Marshall, Â“Graph Visualization and Navigation in Information Visualization: A Survey,Â” IEEE Trans. Visualization and Computer Graphics, vol. 6, no. 1, pp. 24-43, Jan.-Mar. 2000.
acm776774	16	acm63830	T. Kamada and S. Kawai, Â“An Algorithm for Drawing General Undirected Graphs,Â” Information Processing Letters, vol. 31, pp. 7-15, 1989.
acm776774	16	id12621	Drawing Graphs: Methods and Models, M. Kaufmann and D. Wagner, eds. Springer, 2001.
acm776774	16	acm22950	Jock Mackinlay, Automating the design of graphical presentations of relational information, ACM Transactions on Graphics (TOG), v.5 n.2, p.110-141, April 1986 
acm776774	16	id10718	K. Sugiyama, S. Tagawa, and M. Toda, Â“Methods for Visual Understanding of Hierarchical System Structures,Â” IEEE Trans. Systems, Man, and Cybernetics, vol. 11, no. 2, pp. 109-125, Feb. 1981.
acm776774	16	acm33404	Edward R. Tufte, The visual display of quantitative information, Graphics Press, Cheshire, CT, 1986 
acm776774	16	id10558	S. Wasserman and K. Faust, Social Network Analysis: Methods and Applications. Cambridge Univ. Press, 1994.
acm778316	5	acm195598	Giuseppe Di Battista , Peter Eades , Roberto Tamassia , Ioannis G. Tollis, Algorithms for drawing graphs: an annotated bibliography, Computational Geometry: Theory and Applications, v.4 n.5, p.235-282, Oct. 1994 
acm778316	5	acm141348	Stephen G. Eick , Joseph L. Steffen , Eric E. Sumner, Jr., Seesoft-A Tool for Visualizing Line Oriented Software Statistics, IEEE Transactions on Software Engineering, v.18 n.11, p.957-968, November 1992 
acm778316	5	acm266296	Stacie Hibino , Elke A. Rundensteiner, Interactive visualizations for temporal analysis: application to CSCW multimedia data, Intelligent multimedia information retrieval, MIT Press, Cambridge, MA, 1997 
acm778316	5	acm261082	Teuvo Kohonen, Self-organizing maps, Springer-Verlag New York, Inc., Secaucus, NJ, 1997 
acm778316	5	acm625405	Ben Shneiderman, Dynamic Queries for Visual Information Seeking, IEEE Software, v.11 n.6, p.70-77, November 1994 
acm779243	78	acm291026	Anurag Acharya , Mustafa Uysal , Joel Saltz, Active disks: programming model, algorithms and evaluation, ACM SIGPLAN Notices, v.33 n.11, p.81-91, Nov. 1998 
acm779243	78	acm314691	Pankaj K. Agarwal , Lars Arge , T. M. Murali , Kasturi R. Varadarajan , Jeffrey Scott Vitter, I/O-efficient algorithms for contour-line extraction and planar graph blocking, Proceedings of the ninth annual ACM-SIAM symposium on Discrete algorithms, p.117-126, January 25-27, 1998, San Francisco, California, United States 
acm779243	78	acm28428	A. Aggarwal , B. Alpern , A. Chandra , M. Snir, A model for hierarchical memory, Proceedings of the nineteenth annual ACM conference on Theory of computing, p.305-314, January 1987, New York, New York, United States 
acm779243	78	acm314669	Alok Aggarwal , C. Greg Plaxton, Optimal parallel sorting in multi-level storage, Proceedings of the fifth annual ACM-SIAM symposium on Discrete algorithms, p.659-668, January 23-25, 1994, Arlington, Virginia, United States 
acm779243	78	acm48535	Alok Aggarwal , Jeffrey,S. Vitter, The input/output complexity of sorting and related problems, Communications of the ACM, v.31 n.9, p.1116-1127, Sept. 1988 
acm779243	78	acm258647	Lars Arge , Paolo Ferragina , Roberto Grossi , Jeffrey Scott Vitter, On sorting strings in external memory (extended abstract), Proceedings of the twenty-ninth annual ACM symposium on Theory of computing, p.540-548, May 04-06, 1997, El Paso, Texas, United States 
acm779243	78	acm327788	Lars Arge , Peter Bro Miltersen, On showing lower bounds for external-memory computational geometry problems, External memory algorithms, American Mathematical Society, Boston, MA, 1999 
acm779243	78	acm315048	Lars Arge , Octavian Procopiuc , Sridhar Ramaswamy , Torsten Suel , Jeffrey Scott Vitter, Theory and practice of I/O-efficient algorithms for multidimensional batched searching problems, Proceedings of the ninth annual ACM-SIAM symposium on Discrete algorithms, p.685-694, January 25-27, 1998, San Francisco, California, United States 
acm779243	78	acm236044	Chris Armen, Bounds on the separation of two parallel disk models, Proceedings of the fourth workshop on I/O in parallel and distributed systems: part of the federated computing research conference, p.122-127, May 27-27, 1996, Philadelphia, Pennsylvania, United States 
acm779243	78	acm255674	Rakesh D. Barve , Edward F. Grove , Jeffrey Scott Vitter, Simple randomized mergesort on parallel disks, Parallel Computing, v.23 n.4-5, p.601-631, June 1, 1997 
acm779243	78	acm346492	Rakesh Barve , Mahesh Kallahalla , Peter J. Varman , Jeffrey Scott Vitter, Competitive parallel disk prefetching and buffer management, Journal of Algorithms, v.36 n.2, p.152-181, Aug. 2000 
acm779243	78	acm301482	Rakesh Barve , Elizabeth Shriver , Phillip B. Gibbons , Bruce K. Hillyer , Yossi Matias , Jeffrey Scott Vitter, Modeling and optimizing I/O throughput of multiple disks on a bus, Proceedings of the 1999 ACM SIGMETRICS international conference on Measurement and modeling of computer systems, p.83-92, May 01-04, 1999, Atlanta, Georgia, United States 
acm779243	78	acm305646	Rakesh D. Barve , Jeffrey Scott Vitter, A simple and efficient parallel disk mergesort, Proceedings of the eleventh annual ACM symposium on Parallel algorithms and architectures, p.232-241, June 27-30, 1999, Saint Malo, France 
acm779243	78	acm338650	Adam L. Buchsbaum , Michael Goldwasser , Suresh Venkatasubramanian , Jeffery R. Westbrook, On external memory graph traversal, Proceedings of the eleventh annual ACM-SIAM symposium on Discrete algorithms, p.859-860, January 09-11, 2000, San Francisco, California, United States 
acm779243	78	acm176981	Peter M. Chen , Edward K. Lee , Garth A. Gibson , Randy H. Katz , David A. Patterson, RAID: high-performance, reliable secondary storage, ACM Computing Surveys (CSUR), v.26 n.2, p.145-185, June 1994 
acm779243	78	acm289853	Yi-Jen Chiang, Experiments on the practical I/O efficiency of geometric algorithms: distribution sweep versus plane sweep, Computational Geometry: Theory and Applications, v.9 n.4, p.211-236, March 1998 
acm779243	78	acm313681	Yi-Jen Chiang , Michael T. Goodrich , Edward F. Grove , Roberto Tamassia , Darren Erik Vengroff , Jeffrey Scott Vitter, External-memory graph algorithms, Proceedings of the sixth annual ACM-SIAM symposium on Discrete algorithms, p.139-149, January 22-24, 1995, San Francisco, California, United States 
acm779243	78	acm82363	K. L. Clarkson , P. W. Shor, Applications of random sampling in computational geometry, II, Discrete &amp; Computational Geometry, v.4 n.5, p.387-421, 1989 
acm779243	78	acm233558	Peter F. Corbett , Dror G. Feitelson, The Vesta parallel file system, ACM Transactions on Computer Systems (TOCS), v.14 n.3, p.225-264, Aug. 1996 
acm779243	78	acm80156	Thomas T. Cormen , Charles E. Leiserson , Ronald L. Rivest, Introduction to algorithms, MIT Press, Cambridge, MA, 1990 
acm779243	78	acm276814	Thomas H. Cormen , David M. Nicol, Performing out-of-core FFTs on parallel disk systems, Parallel Computing, v.24 n.1, p.5-20, Jan. 1998 
acm779243	78	acm298500	Thomas H. Cormen , Thomas Sundquist , Leonard F. Wisniewski, Asymptotically Tight Bounds for Performing BMMC Permutations on Parallel Disk Systems, SIAM Journal on Computing, v.28 n.1, p.105-136, Feb. 1999 
acm779243	78	acm276914	A. Crauser , P. Ferragina , K. Mehlhorn , U. Meyer , E. Ramos, Randomized external-memory algorithms for some geometric problems, Proceedings of the fourteenth annual symposium on Computational geometry, p.259-268, June 07-10, 1998, Minneapolis, Minnesota, United States 
acm779243	78	acm327784	A. Crauser , P. Ferragina , K. Mehlhorn , U. Meyer , E. A. Ramos, I/O-optimal computation of segment intersections, External memory algorithms, American Mathematical Society, Boston, MA, 1999 
acm779243	78	acm176440	Robert Cypher , C. Greg Plaxton, Deterministic sorting in nearly logarithmic time on the hypercube and related computers, Journal of Computer and System Sciences, v.47 n.3, p.501-548, Dec. 1993 
acm779243	78	acm261226	Mark de Berg , Marc van Kreveld , Mark Overmars , Otfried Schwarzkopf, Computational geometry: algorithms and applications, Springer-Verlag New York, Inc., Secaucus, NJ, 1997 
acm779243	78	acm258503	Frank Dehne , Wolfgang Dittrich , David Hutchinson, Efficient external memory algorithms by simulating coarse-grained parallel algorithms, Proceedings of the ninth annual ACM symposium on Parallel algorithms and architectures, p.106-115, June 23-25, 1997, Newport, Rhode Island, United States 
acm779243	78	acm383693	David J. DeWitt , Jeffrey F. Naughton , Donovan A. Schneider, Parallel sorting on a shared-nothing architecture using probabilistic splitting, Proceedings of the first international conference on Parallel and distributed information systems, p.280-291, December 1991, Miami, Florida, United States 
acm779243	78	acm277676	Wolfgang Dittrich , David Hutchinson , Anil Maheshwari, Blocking in parallel multisearch problems (extended abstract), Proceedings of the tenth annual ACM symposium on Parallel algorithms and architectures, p.98-107, June 28-July 02, 1998, Puerto Vallarta, Mexico 
acm779243	78	acm64317	James R. Driscoll , Neil Sarnak , Daniel D. Sleator , Robert E. Tarjan, Making data structures persistent, Journal of Computer and System Sciences, v.38 n.1, p.86-124, February 1989 
acm779243	78	acm265914	David Eppstein , Zvi Galil , Giuseppe F. Italiano , Amnon Nissenzweig, Sparsification-a technique for speeding up dynamic graph algorithms, Journal of the ACM (JACM), v.44 n.5, p.669-696, Sept. 1997 
acm779243	78	acm225287	Paolo Ferragina , Roberto Grossi, A fully-dynamic data structure for external substring search, Proceedings of the twenty-seventh annual ACM symposium on Theory of computing, p.693-702, May 29-June 01, 1995, Las Vegas, Nevada, United States 
acm779243	78	acm147158	Thomas A. Funkhouser , Carlo H. Séquin , Seth J. Teller, Management of large amounts of data in interactive building walkthroughs, Proceedings of the 1992 symposium on Interactive 3D graphics, p.11-20, June 1992, Cambridge, Massachusetts, United States 
acm779243	78	acm242300	Garth A. Gibson , Jeffrey Scott Vitter , John Wilkes, Strategic directions in storage I/O issues in large-scale computing, ACM Computing Surveys (CSUR), v.28 n.4, p.779-793, Dec. 1996 
acm779243	78	acm339354	John Linwood Griffin , Steven W. Schlosser , Gregory R. Ganger , David F. Nagle, Modeling and performance of MEMS-based storage devices, Proceedings of the 2000 ACM SIGMETRICS international conference on Measurement and modeling of computer systems, p.56-65, June 18-21, 2000, Santa Clara, California, United States 
acm779243	78	acm327781	Roberto Grossi , Giuseppe F. Italiano, Efficient cross-trees for external memory, External memory algorithms, American Mathematical Society, Boston, MA, 1999 
acm779243	78	acm327782	Monika R. Henzinger , Prabhakar Raghavan , Sridhar Rajagopalan, Computing on data streams, External memory algorithms, American Mathematical Society, Boston, MA, 1999 
acm779243	78	acm802486	Hong Jia-Wei , H. T. Kung, I/O complexity: The red-blue pebble game, Proceedings of the thirteenth annual ACM symposium on Theory of computing, p.326-333, May 11-13, 1981, Milwaukee, Wisconsin, United States 
acm779243	78	acm301835	Mahesh Kallahalla , Peter J. Varman, Optimal read-once parallel disk scheduling, Proceedings of the sixth workshop on I/O in parallel and distributed systems, p.68-77, May 05-05, 1999, Atlanta, Georgia, United States 
acm779243	78	acm298582	Paris C. Kanellakis , Gabriel M. Kuper , Peter Z. Revesz, Constraint query languages (preliminary report), Proceedings of the ninth ACM SIGACT-SIGMOD-SIGART symposium on Principles of database systems, p.299-313, April 02-04, 1990, Nashville, Tennessee, United States 
acm779243	78	acm233516	Paris Kanellakis , Sridhar Ramaswamy , Darren E. Vengroff , Jeffrey Scott Vitter, Indexing for data models with constraints and classes, Journal of Computer and System Sciences, v.52 n.3, p.589-612, June 1996 
acm779243	78	acm14884	M Y Kim, Synchronized disk interleaving, IEEE Transactions on Computers, v.35 n.11, p.978-988, Nov. 1986 
acm779243	78	acm13555	David G Kirkpatrick , Raimund Seidel, The ultimate planar convex hull algorithm, SIAM Journal on Computing, v.15 n.1, p.287-299, Feb. 1986 
acm779243	78	acm280635	Donald E. Knuth, The art of computer programming, volume 3: (2nd ed.) sorting and searching, Addison Wesley Longman Publishing Co., Inc., Redwood City, CA, 1998 
acm779243	78	acm61984	Tom Leighton, Tight bounds on the complexity of parallel sorting, IEEE Transactions on Computers, v.34 n.4, p.344-354, April 1985 
acm779243	78	acm365423	Anil Maheshwari , Norbert Zeh, I/O -efficient algorithms for graphs of bounded treewidth, Proceedings of the twelfth annual ACM-SIAM symposium on Discrete algorithms, p.89-90, January 07-09, 2001, Washington, D.C., United States 
acm779243	78	acm338647	Yossi Matias , Eran Segal , Jeffrey Scott Vitter, Efficient bundle sorting, Proceedings of the eleventh annual ACM-SIAM symposium on Discrete algorithms, p.839-848, January 09-11, 2000, San Francisco, California, United States 
acm779243	78	acm365422	Ulrich Meyer, External memory BFS on undirected graphs with bounded degree, Proceedings of the twelfth annual ACM-SIAM symposium on Discrete algorithms, p.87-88, January 07-09, 2001, Washington, D.C., United States 
acm779243	78	acm256332	Steven A. Moyer , V. S. Sunderam, Characterizing concurrency control performance for the PIOUS parallel file system, Journal of Parallel and Distributed Computing, v.38 n.1, p.81-91, Oct. 10, 1996 
acm779243	78	acm314891	Kameshwar Munagala , Abhiram Ranade, I/O-complexity of graph algorithms, Proceedings of the tenth annual ACM-SIAM symposium on Discrete algorithms, p.687-694, January 17-19, 1999, Baltimore, Maryland, United States 
acm779243	78	acm126120	Mark H. Nodine , Daniel P. Lopresti , Jeffrey S. Vitter, I/O Overhead and Parallel VLSI Architectures for Lattice Computations, IEEE Transactions on Computers, v.40 n.7, p.843-852, July 1991 
acm779243	78	acm165247	Mark H. Nodine , Jeffrey Scott Vitter, Deterministic distribution sort in shared and distributed memory multiprocessors, Proceedings of the fifth annual ACM symposium on Parallel algorithms and architectures, p.120-129, June 30-July 02, 1993, Velen, Germany 
acm779243	78	acm210343	Mark H. Nodine , Jeffrey Scott Vitter, Greed sort: optimal deterministic sorting on parallel disks, Journal of the ACM (JACM), v.42 n.4, p.919-933, July 1995 
acm779243	78	acm170051	Hwee Hwa Pang , Michael J. Carey , Miron Livny, Partially preemptible hash joins, Proceedings of the 1993 ACM SIGMOD international conference on Management of data, p.59-68, May 25-28, 1993, Washington, D.C., United States 
acm779243	78	acm255672	Ian Parsons , Ron Unrau , Jonathan Schaeffer , Duane Szafron, PI/OT: parallel I/O templates, Parallel Computing, v.23 n.4-5, p.543-570, June 1, 1997 
acm779243	78	acm233338	Jignesh M. Patel , David J. DeWitt, Partition based spatial-merge join, Proceedings of the 1996 ACM SIGMOD international conference on Management of data, p.259-270, June 04-06, 1996, Montreal, Quebec, Canada 
acm779243	78	acm4333	Franco P. Preparata , Michael I. Shamos, Computational geometry: an introduction, Springer-Verlag New York, Inc., New York, NY, 1985 
acm779243	78	acm335449	Jun Rao , Kenneth A. Ross, Making B+- trees cache conscious in main memory, Proceedings of the 2000 ACM SIGMOD international conference on Management of data, p.475-486, May 15-18, 2000, Dallas, Texas, United States 
acm779243	78	acm244807	Mendel Rosenblum , Edouard Bugnion , Scott Devine , Stephen A. Herrod, Using the SimOS machine simulator to study complex computer systems, ACM Transactions on Modeling and Computer Simulation (TOMACS), v.7 n.1, p.78-103, Jan. 1997 
acm779243	78	acm176761	Chris Ruemmler , John Wilkes, An introduction to disk drive modeling, Computer, v.27 n.3, p.17-28, March 1994 
acm779243	78	acm77587	Hanan Samet, Applications of spatial data structures: Computer graphics, image processing, and GIS, Addison-Wesley Longman Publishing Co., Inc., Boston, MA, 1990 
acm779243	78	acm77589	Hanan Samet, The design and analysis of spatial data structures, Addison-Wesley Longman Publishing Co., Inc., Boston, MA, 1990 
acm779243	78	acm365420	Peter Sanders, Reconciling simplicity and realism in parallel disk models, Proceedings of the twelfth annual ACM-SIAM symposium on Discrete algorithms, p.67-76, January 07-09, 2001, Washington, D.C., United States 
acm779243	78	acm338649	Peter Sanders , Sebastian Egner , Jan Korst, Fast concurrent access to parallel disks, Proceedings of the eleventh annual ACM-SIAM symposium on Discrete algorithms, p.849-858, January 09-11, 2000, San Francisco, California, United States 
acm779243	78	acm378996	Steven W. Schlosser , John Linwood Griffin , David F. Nagle , Gregory R. Ganger, Designing computer systems with MEMS-based storage, Proceedings of the ninth international conference on Architectural support for programming languages and operating systems, p.1-12, November 2000, Cambridge, Massachusetts, United States 
acm779243	78	acm243183	Kent E. Seamons , Marianne Winslett, Multidimensional array I/O in Panda 1.0, The Journal of Supercomputing, v.10 n.2, p.191-211, June 1996 
acm779243	78	acm338646	Sandeep Sen , Siddhartha Chatterjee, Towards a theory of cache-efficient algorithms, Proceedings of the eleventh annual ACM-SIAM symposium on Discrete algorithms, p.829-838, January 09-11, 2000, San Francisco, California, United States 
acm779243	78	acm277906	Elizabeth Shriver , Arif Merchant , John Wilkes, An analytic behavior model for disk drives with readahead caches and request reordering, Proceedings of the 1998 ACM SIGMETRICS joint international conference on Measurement and modeling of computer systems, p.182-191, June 22-26, 1998, Madison, Wisconsin, United States 
acm779243	78	acm620471	Rajeev Thakur , Alok Choudhary , Rajesh Bordawekar , Sachin More , Sivaramakrishna Kuditipudi, Passion: Optimized I/O for Parallel Applications, Computer, v.29 n.6, p.70-78, June 1996 
acm779243	78	acm327789	Sivan Toledo, A survey of out-of-core algorithms in numerical linear algebra, External memory algorithms, American Mathematical Society, Boston, MA, 1999 
acm779243	78	acm327774	Jeffrey Scott Vitter, External memory algorithms and data structures, External memory algorithms, American Mathematical Society, Boston, MA, 1999 
acm779243	78	acm384193	Jeffrey Scott Vitter, External memory algorithms and data structures: dealing with massive data , ACM Computing Surveys (CSUR), v.33 n.2, p.209-271, June 2001 
acm779243	78	acm114881	Jeffrey Scott Vitter , Philippe Flajolet, Average-case analysis of algorithms and data structures, Handbook of theoretical computer science (vol. A): algorithms and complexity, MIT Press, Cambridge, MA, 1991 
acm779243	78	acm365421	Jeffrey Scott Vitter , David A. Hutchinson, Distribution sort with randomizing cycle, Proceedings of the twelfth annual ACM-SIAM symposium on Discrete algorithms, p.77-86, January 07-09, 2001, Washington, D.C., United States 
acm779243	78	acm163517	Jeffrey Scott Vitter , Mark H. Nodine, Large-scale sorting in uniform memory hierarchies, Journal of Parallel and Distributed Computing, v.17 n.1-2, p.107-114, Jan./Feb. 1993 
acm779243	78	acm304199	Jeffrey Scott Vitter , Min Wang, Approximate computation of multidimensional aggregates of sparse data using wavelets, Proceedings of the 1999 ACM SIGMOD international conference on Management of data, p.193-204, May 31-June 03, 1999, Philadelphia, Pennsylvania, United States 
acm779243	78	acm288645	Jeffrey Scott Vitter , Min Wang , Bala Iyer, Data cube approximation and histograms via wavelets, Proceedings of the seventh international conference on Information and knowledge management, p.96-104, November 02-07, 1998, Bethesda, Maryland, United States 
acm779243	78	acm93490	Stanley B. Zdonik , David Maier, Readings in object-oriented database systems, Morgan Kaufmann Publishers Inc., San Francisco, CA, 1989 
acm785915	6	acm191775	C. Ahlberg and B. Shneiderman. Visual Information Seeking: Tight Coupling of Dynamic Query Filters with Starfield Displays. In The Proc. Human Factors in Computing Systems Conf, pages 313-319, 1994.
acm785915	6	acm191682	Jade Goldstein , Steven F. Roth, Using aggregation and dynamic queries for exploring large data sets, Proceedings of the SIGCHI conference on Human factors in computing systems: celebrating interdependence, p.23-29, April 24-28, 1994, Boston, Massachusetts, United States 
acm785915	6	acm223913	Jock D. Mackinlay , Ramana Rao , Stuart K. Card, An organic user interface for searching citation links, Proceedings of the SIGCHI conference on Human factors in computing systems, p.67-73, May 07-11, 1995, Denver, Colorado, United States 
